Country,Year,Beginning Stocks,Crush,Domestic Consumption,Ending Stocks,Exports,"Extr. Rate, 999.9999",Feed Waste Dom. Cons.,Food Use Dom. Cons.,Imports,Industrial Dom. Cons.,Production,Total Distribution,Total Supply
Belgium-Luxembourg,1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,1964,0.0,30.0,14.0,0.0,2.0,4667.0,0.0,0.0,2.0,14.0,14.0,16.0,16.0
Belgium-Luxembourg,1965,0.0,24.0,11.0,0.0,1.0,4583.0,0.0,0.0,1.0,11.0,11.0,12.0,12.0
Belgium-Luxembourg,1966,0.0,6.0,5.0,0.0,1.0,5000.0,0.0,0.0,3.0,5.0,3.0,6.0,6.0
Belgium-Luxembourg,1967,0.0,20.0,10.0,0.0,1.0,4500.0,0.0,0.0,2.0,10.0,9.0,11.0,11.0
Belgium-Luxembourg,1968,0.0,11.0,7.0,0.0,1.0,4545.0,0.0,0.0,3.0,7.0,5.0,8.0,8.0
Belgium-Luxembourg,1969,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0
Belgium-Luxembourg,1970,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0
Belgium-Luxembourg,1971,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0
Belgium-Luxembourg,1972,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0
Belgium-Luxembourg,1973,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0
Belgium-Luxembourg,1974,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0
Belgium-Luxembourg,1975,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0
Belgium-Luxembourg,1976,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0
Belgium-Luxembourg,1977,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0
Belgium-Luxembourg,1978,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0
Belgium-Luxembourg,1979,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0
Belgium-Luxembourg,1980,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0
Belgium-Luxembourg,1981,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0
Belgium-Luxembourg,1982,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,4.0,4.0
Belgium-Luxembourg,1983,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0
Belgium-Luxembourg,1984,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,5.0,5.0
Belgium-Luxembourg,1985,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,10.0,8.0,0.0,10.0,10.0
Belgium-Luxembourg,1986,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,4.0,4.0
Belgium-Luxembourg,1987,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0
Belgium-Luxembourg,1988,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0
Belgium-Luxembourg,1989,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0
Belgium-Luxembourg,1990,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,10.0,7.0,0.0,10.0,10.0
Belgium-Luxembourg,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium-Luxembourg,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benin,1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benin,1962,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benin,1963,0.0,3.0,1.0,0.0,0.0,3333.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
Benin,1964,0.0,36.0,1.0,0.0,15.0,0.44,0.0,1.0,0.0,0.0,16.0,16.0,16.0
Benin,1965,0.0,36.0,4.0,0.0,12.0,0.44,0.0,4.0,0.0,0.0,16.0,16.0,16.0
Benin,1966,0.0,41.0,3.0,0.0,16.0,0.46,0.0,3.0,0.0,0.0,19.0,19.0,19.0
Benin,1967,0.0,49.0,3.0,0.0,20.0,0.47,0.0,3.0,0.0,0.0,23.0,23.0,23.0
Benin,1968,0.0,42.0,0.0,0.0,20.0,0.48,0.0,0.0,0.0,0.0,20.0,20.0,20.0
Benin,1969,0.0,47.0,4.0,0.0,18.0,4681.0,0.0,4.0,0.0,0.0,22.0,22.0,22.0
Benin,1970,0.0,51.0,0.0,0.0,23.0,4510.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0
Benin,1971,0.0,57.0,9.0,0.0,18.0,4737.0,0.0,9.0,0.0,0.0,27.0,27.0,27.0
Benin,1972,0.0,65.0,8.0,0.0,22.0,4615.0,0.0,8.0,0.0,0.0,30.0,30.0,30.0
Benin,1973,0.0,57.0,10.0,0.0,17.0,4737.0,0.0,10.0,0.0,0.0,27.0,27.0,27.0
Benin,1974,0.0,73.0,20.0,0.0,14.0,4658.0,0.0,17.0,0.0,3.0,34.0,34.0,34.0
Benin,1975,0.0,84.0,26.0,0.0,14.0,4762.0,0.0,23.0,0.0,3.0,40.0,40.0,40.0
Benin,1976,0.0,84.0,28.0,0.0,12.0,4762.0,0.0,25.0,0.0,3.0,40.0,40.0,40.0
Benin,1977,0.0,58.0,23.0,0.0,4.0,4655.0,0.0,20.0,0.0,3.0,27.0,27.0,27.0
Benin,1978,0.0,69.0,22.0,0.0,10.0,4638.0,0.0,19.0,0.0,3.0,32.0,32.0,32.0
Benin,1979,0.0,70.0,24.0,0.0,9.0,4714.0,0.0,21.0,0.0,3.0,33.0,33.0,33.0
Benin,1980,0.0,70.0,21.0,0.0,12.0,4714.0,0.0,18.0,0.0,3.0,33.0,33.0,33.0
Benin,1981,0.0,75.0,27.0,0.0,8.0,4667.0,0.0,24.0,0.0,3.0,35.0,35.0,35.0
Benin,1982,0.0,75.0,27.0,0.0,8.0,4667.0,0.0,24.0,0.0,3.0,35.0,35.0,35.0
Benin,1983,0.0,75.0,27.0,0.0,8.0,4667.0,0.0,24.0,0.0,3.0,35.0,35.0,35.0
Benin,1984,0.0,75.0,27.0,0.0,8.0,4667.0,0.0,24.0,0.0,3.0,35.0,35.0,35.0
Benin,1985,0.0,75.0,27.0,0.0,8.0,4667.0,0.0,24.0,0.0,3.0,35.0,35.0,35.0
Benin,1986,0.0,75.0,27.0,0.0,8.0,4667.0,0.0,24.0,0.0,3.0,35.0,35.0,35.0
Benin,1987,0.0,75.0,27.0,0.0,8.0,4667.0,0.0,24.0,0.0,3.0,35.0,35.0,35.0
Benin,1988,0.0,75.0,27.0,0.0,8.0,0.0,0.0,24.0,0.0,3.0,35.0,35.0,35.0
Benin,1989,0.0,75.0,27.0,0.0,8.0,0.0,0.0,24.0,0.0,3.0,35.0,35.0,35.0
Benin,1990,0.0,75.0,33.0,0.0,2.0,0.0,0.0,30.0,0.0,3.0,35.0,35.0,35.0
Benin,1991,0.0,75.0,32.0,0.0,3.0,0.0,0.0,29.0,0.0,3.0,35.0,35.0,35.0
Benin,1992,0.0,75.0,9.0,0.0,4.0,0.0,0.0,6.0,0.0,3.0,13.0,13.0,13.0
Benin,1993,0.0,75.0,9.0,0.0,4.0,0.0,0.0,6.0,0.0,3.0,13.0,13.0,13.0
Benin,1994,0.0,75.0,9.0,0.0,4.0,0.0,0.0,6.0,0.0,3.0,13.0,13.0,13.0
Benin,1995,0.0,22.0,5.0,0.0,4.0,0.41,0.0,3.0,0.0,2.0,9.0,9.0,9.0
Benin,1996,0.0,22.0,5.0,0.0,4.0,0.41,0.0,3.0,0.0,2.0,9.0,9.0,9.0
Benin,1997,0.0,22.0,5.0,0.0,4.0,0.41,0.0,3.0,0.0,2.0,9.0,9.0,9.0
Benin,1998,0.0,22.0,5.0,0.0,4.0,0.41,0.0,3.0,0.0,2.0,9.0,9.0,9.0
Benin,1999,0.0,22.0,5.0,0.0,4.0,0.41,0.0,3.0,0.0,2.0,9.0,9.0,9.0
Benin,2000,0.0,5.0,0.0,0.0,4.0,0.4,0.0,0.0,2.0,0.0,2.0,4.0,4.0
Benin,2001,0.0,5.0,0.0,0.0,4.0,0.4,0.0,0.0,2.0,0.0,2.0,4.0,4.0
Benin,2002,0.0,5.0,0.0,0.0,4.0,0.4,0.0,0.0,2.0,0.0,2.0,4.0,4.0
Benin,2003,0.0,5.0,0.0,0.0,4.0,0.4,0.0,0.0,2.0,0.0,2.0,4.0,4.0
Benin,2004,0.0,5.0,0.0,0.0,4.0,0.4,0.0,0.0,2.0,0.0,2.0,4.0,4.0
Benin,2005,0.0,5.0,0.0,0.0,4.0,0.4,0.0,0.0,2.0,0.0,2.0,4.0,4.0
Benin,2006,0.0,5.0,0.0,0.0,4.0,0.4,0.0,0.0,2.0,0.0,2.0,4.0,4.0
Benin,2007,0.0,5.0,0.0,0.0,4.0,0.4,0.0,0.0,2.0,0.0,2.0,4.0,4.0
Benin,2008,0.0,5.0,0.0,0.0,4.0,0.4,0.0,0.0,2.0,0.0,2.0,4.0,4.0
Benin,2009,0.0,5.0,0.0,0.0,4.0,0.4,0.0,0.0,2.0,0.0,2.0,4.0,4.0
Benin,2010,0.0,5.0,0.0,0.0,4.0,0.4,0.0,0.0,2.0,0.0,2.0,4.0,4.0
Benin,2011,0.0,5.0,0.0,0.0,4.0,0.4,0.0,0.0,2.0,0.0,2.0,4.0,4.0
Benin,2012,0.0,5.0,0.0,0.0,4.0,0.4,0.0,0.0,2.0,0.0,2.0,4.0,4.0
Benin,2013,0.0,5.0,0.0,0.0,4.0,0.4,0.0,0.0,2.0,0.0,2.0,4.0,4.0
Benin,2014,0.0,5.0,0.0,0.0,4.0,0.4,0.0,0.0,2.0,0.0,2.0,4.0,4.0
Benin,2015,0.0,5.0,0.0,0.0,4.0,0.4,0.0,0.0,2.0,0.0,2.0,4.0,4.0
Benin,2016,0.0,5.0,0.0,0.0,4.0,0.4,0.0,0.0,2.0,0.0,2.0,4.0,4.0
Benin,2017,0.0,5.0,0.0,0.0,4.0,0.4,0.0,0.0,2.0,0.0,2.0,4.0,4.0
Benin,2018,0.0,5.0,0.0,0.0,4.0,0.4,0.0,0.0,2.0,0.0,2.0,4.0,4.0
Benin,2019,0.0,5.0,0.0,0.0,4.0,0.4,0.0,0.0,2.0,0.0,2.0,4.0,4.0
Benin,2020,0.0,5.0,0.0,0.0,4.0,0.4,0.0,0.0,2.0,0.0,2.0,4.0,4.0
Benin,2021,0.0,5.0,0.0,0.0,6.0,0.4,0.0,0.0,4.0,0.0,2.0,6.0,6.0
Benin,2022,0.0,5.0,0.0,0.0,11.0,0.4,0.0,0.0,9.0,0.0,2.0,11.0,11.0
Benin,2023,0.0,5.0,0.0,0.0,12.0,0.4,0.0,0.0,10.0,0.0,2.0,12.0,12.0
Brazil,1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1981,0.0,10.0,5.0,0.0,0.0,5000.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0
Brazil,1982,0.0,9.0,4.0,0.0,0.0,4444.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0
Brazil,1983,0.0,10.0,4.0,0.0,0.0,4000.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0
Brazil,1984,0.0,11.0,4.0,0.0,0.0,3636.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0
Brazil,1985,0.0,12.0,5.0,0.0,0.0,4167.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0
Brazil,1986,0.0,12.0,6.0,0.0,0.0,4167.0,0.0,0.0,1.0,6.0,5.0,6.0,6.0
Brazil,1987,0.0,12.0,8.0,0.0,0.0,4167.0,0.0,0.0,3.0,8.0,5.0,8.0,8.0
Brazil,1988,0.0,14.0,14.0,0.0,0.0,3571.0,0.0,0.0,9.0,14.0,5.0,14.0,14.0
Brazil,1989,0.0,18.0,15.0,0.0,0.0,3889.0,0.0,0.0,8.0,15.0,7.0,15.0,15.0
Brazil,1990,0.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,8.0,15.0,15.0
Brazil,1991,0.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,8.0,15.0,15.0
Brazil,1992,0.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,8.0,15.0,15.0
Brazil,1993,0.0,24.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,8.0,15.0,15.0
Brazil,1994,0.0,26.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,8.0,15.0,15.0
Brazil,1995,0.0,28.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,12.0,18.0,18.0
Brazil,1996,0.0,28.0,20.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,12.0,20.0,20.0
Brazil,1997,0.0,25.0,21.0,0.0,0.0,0.0,0.0,0.0,10.0,21.0,11.0,21.0,21.0
Brazil,1998,0.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,18.0,30.0,12.0,30.0,30.0
Brazil,1999,0.0,32.0,54.0,0.0,0.0,0.0,0.0,0.0,40.0,54.0,14.0,54.0,54.0
Brazil,2000,0.0,30.0,47.0,0.0,1.0,0.43,0.0,0.0,35.0,47.0,13.0,48.0,48.0
Brazil,2001,0.0,30.0,51.0,0.0,0.0,0.47,0.0,0.0,37.0,51.0,14.0,51.0,51.0
Brazil,2002,0.0,33.0,46.0,0.0,0.0,0.46,0.0,0.0,31.0,46.0,15.0,46.0,46.0
Brazil,2003,0.0,37.0,49.0,0.0,0.0,0.46,0.0,0.0,32.0,49.0,17.0,49.0,49.0
Brazil,2004,0.0,38.0,59.0,0.0,0.0,0.45,0.0,0.0,42.0,59.0,17.0,59.0,59.0
Brazil,2005,0.0,42.0,79.0,0.0,0.0,0.45,0.0,0.0,60.0,79.0,19.0,79.0,79.0
Brazil,2006,0.0,37.0,105.0,0.0,0.0,0.46,0.0,0.0,88.0,105.0,17.0,105.0,105.0
Brazil,2007,0.0,37.0,121.0,0.0,0.0,0.46,0.0,0.0,104.0,121.0,17.0,121.0,121.0
Brazil,2008,0.0,44.0,152.0,0.0,0.0,0.46,0.0,0.0,132.0,152.0,20.0,152.0,152.0
Brazil,2009,0.0,80.0,212.0,0.0,1.0,0.45,0.0,0.0,177.0,212.0,36.0,213.0,213.0
Brazil,2010,0.0,83.0,186.0,0.0,6.0,0.45,0.0,0.0,155.0,186.0,37.0,192.0,192.0
Brazil,2011,0.0,88.0,201.0,0.0,4.0,0.44,0.0,0.0,166.0,201.0,39.0,205.0,205.0
Brazil,2012,0.0,95.0,213.0,0.0,10.0,0.44,0.0,0.0,181.0,213.0,42.0,223.0,223.0
Brazil,2013,0.0,95.0,242.0,0.0,5.0,0.44,0.0,0.0,205.0,242.0,42.0,247.0,247.0
Brazil,2014,0.0,101.0,231.0,0.0,8.0,0.45,0.0,0.0,194.0,231.0,45.0,239.0,239.0
Brazil,2015,0.0,115.0,227.0,0.0,1.0,0.44,0.0,0.0,177.0,227.0,51.0,228.0,228.0
Brazil,2016,0.0,121.0,255.0,0.0,3.0,0.45,0.0,0.0,204.0,255.0,54.0,258.0,258.0
Brazil,2017,0.0,131.0,253.0,0.0,1.0,0.45,0.0,0.0,195.0,253.0,59.0,254.0,254.0
Brazil,2018,0.0,135.0,260.0,0.0,0.0,0.45,0.0,0.0,199.0,260.0,61.0,260.0,260.0
Brazil,2019,0.0,140.0,278.0,0.0,2.0,0.46,0.0,0.0,216.0,278.0,64.0,280.0,280.0
Brazil,2020,0.0,140.0,309.0,0.0,3.0,0.46,0.0,0.0,248.0,309.0,64.0,312.0,312.0
Brazil,2021,0.0,145.0,291.0,0.0,3.0,0.44,0.0,0.0,230.0,291.0,64.0,294.0,294.0
Brazil,2022,0.0,150.0,283.0,0.0,3.0,0.44,0.0,0.0,220.0,283.0,66.0,286.0,286.0
Brazil,2023,0.0,155.0,316.0,0.0,3.0,0.45,0.0,0.0,250.0,316.0,69.0,319.0,319.0
Cameroon,1961,0.0,22.0,9.0,0.0,1.0,4545.0,0.0,9.0,0.0,0.0,10.0,10.0,10.0
Cameroon,1962,0.0,20.0,8.0,0.0,1.0,4500.0,0.0,8.0,0.0,0.0,9.0,9.0,9.0
Cameroon,1963,0.0,22.0,9.0,0.0,1.0,4545.0,0.0,9.0,0.0,0.0,10.0,10.0,10.0
Cameroon,1964,0.0,27.0,12.0,0.0,1.0,4815.0,0.0,12.0,0.0,0.0,13.0,13.0,13.0
Cameroon,1965,0.0,19.0,8.0,0.0,1.0,4737.0,0.0,8.0,0.0,0.0,9.0,9.0,9.0
Cameroon,1966,0.0,30.0,13.0,0.0,1.0,4667.0,0.0,13.0,0.0,0.0,14.0,14.0,14.0
Cameroon,1967,0.0,24.0,11.0,0.0,0.0,4583.0,0.0,11.0,0.0,0.0,11.0,11.0,11.0
Cameroon,1968,0.0,26.0,11.0,0.0,1.0,4615.0,0.0,11.0,0.0,0.0,12.0,12.0,12.0
Cameroon,1969,0.0,33.0,14.0,0.0,1.0,4545.0,0.0,14.0,0.0,0.0,15.0,15.0,15.0
Cameroon,1970,0.0,39.0,18.0,0.0,0.0,4615.0,0.0,18.0,0.0,0.0,18.0,18.0,18.0
Cameroon,1971,0.0,47.0,22.0,0.0,0.0,4681.0,0.0,22.0,0.0,0.0,22.0,22.0,22.0
Cameroon,1972,0.0,48.0,22.0,0.0,0.0,4583.0,0.0,22.0,0.0,0.0,22.0,22.0,22.0
Cameroon,1973,0.0,34.0,16.0,0.0,0.0,4706.0,0.0,16.0,0.0,0.0,16.0,16.0,16.0
Cameroon,1974,0.0,48.0,22.0,0.0,0.0,4583.0,0.0,22.0,0.0,0.0,22.0,22.0,22.0
Cameroon,1975,0.0,33.0,15.0,0.0,0.0,4545.0,0.0,15.0,0.0,0.0,15.0,15.0,15.0
Cameroon,1976,0.0,34.0,16.0,0.0,0.0,4706.0,0.0,16.0,0.0,0.0,16.0,16.0,16.0
Cameroon,1977,0.0,38.0,18.0,0.0,0.0,4737.0,0.0,18.0,0.0,0.0,18.0,18.0,18.0
Cameroon,1978,0.0,35.0,16.0,0.0,0.0,4571.0,0.0,16.0,0.0,0.0,16.0,16.0,16.0
Cameroon,1979,0.0,40.0,19.0,0.0,0.0,4750.0,0.0,19.0,0.0,0.0,19.0,19.0,19.0
Cameroon,1980,0.0,46.0,21.0,0.0,0.0,4565.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0
Cameroon,1981,0.0,41.0,19.0,0.0,0.0,4634.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0
Cameroon,1982,0.0,48.0,23.0,0.0,0.0,4792.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0
Cameroon,1983,0.0,30.0,14.0,0.0,0.0,4667.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0
Cameroon,1984,0.0,45.0,21.0,0.0,0.0,4667.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0
Cameroon,1985,0.0,42.0,20.0,0.0,0.0,4762.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0
Cameroon,1986,0.0,42.0,20.0,0.0,0.0,4762.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0
Cameroon,1987,0.0,42.0,20.0,0.0,0.0,4762.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0
Cameroon,1988,0.0,42.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0
Cameroon,1989,0.0,42.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0
Cameroon,1990,0.0,42.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0
Cameroon,1991,0.0,42.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0
Cameroon,1992,0.0,42.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0
Cameroon,1993,0.0,43.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0
Cameroon,1994,0.0,50.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0
